lon,lat,Nazov,DELAY,Current_Stop,From,Destination,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.71184,48.63306,REX 1907 ,0,Trebišov,Košice,Humenné,1611848902220,28,16,48,22
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611848902220,28,16,48,22
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611848993217,28,16,49,53
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611849007193,28,16,50,7
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611849037216,28,16,50,37
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849847221,28,17,4,7
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849967218,28,17,6,7
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849982269,28,17,6,22
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850237213,28,17,10,37
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850387210,28,17,13,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850402237,28,17,13,22
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850402237,28,17,13,22
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611850432240,28,17,13,52
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850462248,28,17,14,22
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611850462248,28,17,14,22
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611850492242,28,17,14,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850537211,28,17,15,37
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611850582241,28,17,16,22
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850612250,28,17,16,52
21.6262,48.52172,Os 8826 ,420,Michaľany,Čierna nad Tisou,Košice,1611850612250,28,17,16,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850612250,28,17,16,52
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611850612250,28,17,16,52
22.05519,48.95489,Os 9427 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611850627220,28,17,17,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850672253,28,17,17,52
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850687221,28,17,18,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850837220,28,17,20,37
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850867226,28,17,21,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850882249,28,17,21,22
21.32044,49.04386,Os 9224 ,0,Kapušany pri Prešove,Bardejov,Prešov,1611851812768,28,17,36,52
21.249126,48.983379,Os 8524 ,420,Prešov,Košice,Lipany,1611851842330,28,17,37,22
21.01324,48.89469,R 612 TATRAN,0,Margecany,Košice,Bratislava hlavná stanica,1611848527168,28,16,42,7
21.01324,48.89469,R 612 TATRAN,0,Margecany,Košice,Bratislava hlavná stanica,1611848587167,28,16,43,7
21.71184,48.63306,REX 1907 ,0,Trebišov,Košice,Humenné,1611848602198,28,16,43,22
21.67169,48.57716,Os 9024 ,0,Úpor,Trebišov,Michaľany,1611848737221,28,16,45,37
21.71184,48.63306,REX 1907 ,0,Trebišov,Košice,Humenné,1611848752217,28,16,45,52
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611849023287,28,16,50,23
21.91384,48.39032,Os 8862 ,60,Veľký Horeš,Košice,Čierna nad Tisou,1611849067203,28,16,51,7
21.249126,48.983379,Os 8525 ,60,Prešov,Lipany,Košice,1611849412238,28,16,56,52
21.6674,48.40282,Os 8826 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611849592337,28,16,59,52
21.6674,48.40282,Os 8826 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611849652270,28,17,0,52
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850282303,28,17,11,22
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850297214,28,17,11,37
21.22393,48.85288,Os 8524 ,420,Kysak,Košice,Lipany,1611850372242,28,17,12,52
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850432240,28,17,13,52
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850432240,28,17,13,52
21.00288,48.60123,Os 6427 ,0,Moldava nad Bodvou,Moldava nad Bodvou mesto,Košice,1611850522228,28,17,15,22
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850537211,28,17,15,37
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851137225,28,17,25,37
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851167230,28,17,26,7
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611848872213,28,16,47,52
21.83458,48.67913,REX 1907 ,0,Bánovce nad Ondavou,Košice,Humenné,1611849292221,28,16,54,52
21.83458,48.67913,REX 1907 ,0,Bánovce nad Ondavou,Košice,Humenné,1611849307223,28,16,55,7
21.249126,48.983379,Os 8525 ,60,Prešov,Lipany,Košice,1611849442274,28,16,57,22
21.24601,48.7958,Os 7825 ,60,Kostoľany nad Hornádom,Žilina,Košice,1611849682286,28,17,1,22
21.6674,48.40282,Os 8826 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611849682286,28,17,1,22
21.24601,48.7958,Os 7825 ,60,Kostoľany nad Hornádom,Žilina,Košice,1611849697221,28,17,1,37
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850072276,28,17,7,52
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850162283,28,17,9,22
22.087412,48.420059,Os 8862 ,360,Čierna nad Tisou,Košice,Čierna nad Tisou,1611850282303,28,17,11,22
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850342244,28,17,12,22
21.22393,48.85288,Os 8524 ,420,Kysak,Košice,Lipany,1611850402237,28,17,13,22
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850402237,28,17,13,22
21.82483,48.86766,REX 1907 ,0,Strážske,Košice,Humenné,1611850462248,28,17,14,22
21.6262,48.52172,Os 8826 ,360,Michaľany,Čierna nad Tisou,Košice,1611850582241,28,17,16,22
22.05519,48.95489,Os 9427 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611850582241,28,17,16,22
21.00288,48.60123,Os 6427 ,0,Moldava nad Bodvou,Moldava nad Bodvou mesto,Košice,1611850612250,28,17,16,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850627220,28,17,17,7
21.241086,48.873332,Os 8524 ,360,Ličartovce,Košice,Lipany,1611850852253,28,17,20,52
21.241086,48.873332,Os 8524 ,360,Ličartovce,Košice,Lipany,1611850867226,28,17,21,7
21.241086,48.873332,Os 8524 ,360,Ličartovce,Košice,Lipany,1611850882249,28,17,21,22
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851017224,28,17,23,37
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851227236,28,17,27,7
21.6262,48.52172,REX 1965 ,60,Michaľany,Košice,Čierna nad Tisou,1611851407256,28,17,30,7
21.48874,48.64368,Os 8826 ,0,Slanec,Čierna nad Tisou,Košice,1611851737288,28,17,35,37
21.24837,48.63143,Os 6424 ,420,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,1611848497177,28,16,41,37
21.01324,48.89469,R 612 TATRAN,0,Margecany,Košice,Bratislava hlavná stanica,1611848512188,28,16,41,52
21.24837,48.63143,Os 6424 ,540,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,1611848587167,28,16,43,7
21.71184,48.63306,REX 1907 ,0,Trebišov,Košice,Humenné,1611848662209,28,16,44,22
21.20295,49.04477,Os 8525 ,0,Veľký Šariš,Lipany,Košice,1611848722206,28,16,45,22
21.20295,49.04477,Os 8525 ,0,Veľký Šariš,Lipany,Košice,1611848737221,28,16,45,37
21.67169,48.57716,Os 9024 ,0,Úpor,Trebišov,Michaľany,1611848782201,28,16,46,22
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611848932234,28,16,48,52
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611849052236,28,16,50,52
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611849067203,28,16,51,7
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611849082228,28,16,51,22
21.249126,48.983379,Os 8525 ,60,Prešov,Lipany,Košice,1611849382242,28,16,56,22
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849652270,28,17,0,52
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849682286,28,17,1,22
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849697221,28,17,1,37
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849742262,28,17,2,22
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849922280,28,17,5,22
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850102285,28,17,8,22
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850192284,28,17,9,52
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850312238,28,17,11,52
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850387210,28,17,13,7
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611850402237,28,17,13,22
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850462248,28,17,14,22
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850462248,28,17,14,22
22.05519,48.95489,Os 9427 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611850492242,28,17,14,52
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850522228,28,17,15,22
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850522228,28,17,15,22
21.00288,48.60123,Os 6427 ,0,Moldava nad Bodvou,Moldava nad Bodvou mesto,Košice,1611850537211,28,17,15,37
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850537211,28,17,15,37
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850672253,28,17,17,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850687221,28,17,18,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850822287,28,17,20,22
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850837220,28,17,20,37
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850987232,28,17,23,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851062262,28,17,24,22
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851272263,28,17,27,52
21.6262,48.52172,REX 1965 ,360,Michaľany,Košice,Čierna nad Tisou,1611851377244,28,17,29,37
21.6262,48.52172,REX 1965 ,60,Michaľany,Košice,Čierna nad Tisou,1611851392269,28,17,29,52
21.01324,48.89469,R 612 TATRAN,0,Margecany,Košice,Bratislava hlavná stanica,1611848572209,28,16,42,52
21.90506,49.26186,Os 8924 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611848587167,28,16,43,7
21.24837,48.63143,Os 6424 ,540,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,1611848602198,28,16,43,22
21.90506,49.26186,Os 8924 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611848662209,28,16,44,22
21.67169,48.57716,Os 9024 ,0,Úpor,Trebišov,Michaľany,1611848722206,28,16,45,22
21.71184,48.63306,REX 1907 ,0,Trebišov,Košice,Humenné,1611848737221,28,16,45,37
21.24837,48.63143,Os 6424 ,60,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,1611848737221,28,16,45,37
21.71184,48.63306,REX 1907 ,0,Trebišov,Košice,Humenné,1611848872213,28,16,47,52
21.91384,48.39032,Os 8862 ,60,Veľký Horeš,Košice,Čierna nad Tisou,1611849052236,28,16,50,52
20.63426,48.91024,Os 7827 ,0,Markušovce,Poprad-Tatry,Košice,1611849067203,28,16,51,7
21.22393,48.85288,Os 7824 ,60,Kysak,Košice,Poprad-Tatry,1611849097221,28,16,51,37
21.22393,48.85288,Os 7825 ,0,Kysak,Žilina,Košice,1611849202221,28,16,53,22
21.249126,48.983379,Os 8525 ,60,Prešov,Lipany,Košice,1611849367209,28,16,56,7
21.6674,48.40282,Os 8826 ,0,Slovenské Nové Mesto,Čierna nad Tisou,Košice,1611849697221,28,17,1,37
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611849832274,28,17,3,52
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850012277,28,17,6,52
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850297214,28,17,11,37
20.56151,48.95041,R 612 TATRAN,240,Spišská Nová Ves,Košice,Bratislava hlavná stanica,1611850342244,28,17,12,22
20.72323,48.8055,Os 7427 ,0,Švedlár,Nálepkovo,Margecany,1611850342244,28,17,12,22
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,1611850342244,28,17,12,22
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850372242,28,17,12,52
21.22393,48.85288,Os 8524 ,420,Kysak,Košice,Lipany,1611850387210,28,17,13,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850432240,28,17,13,52
21.82483,48.86766,REX 1907 ,0,Strážske,Košice,Humenné,1611850447215,28,17,14,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850447215,28,17,14,7
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,1611850447215,28,17,14,7
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850462248,28,17,14,22
22.05519,48.95489,Os 9427 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611850537211,28,17,15,37
21.00288,48.60123,Os 6427 ,0,Moldava nad Bodvou,Moldava nad Bodvou mesto,Košice,1611850582241,28,17,16,22
22.05519,48.95489,Os 9427 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611850612250,28,17,16,52
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611850627220,28,17,17,7
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850732257,28,17,18,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850732257,28,17,18,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850762260,28,17,19,22
21.241086,48.873332,Os 8525 ,0,Ličartovce,Lipany,Košice,1611850822287,28,17,20,22
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850912258,28,17,21,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611850972271,28,17,22,52
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851092265,28,17,24,52
21.01324,48.89469,Os 7827 ,180,Margecany,Poprad-Tatry,Košice,1611851137225,28,17,25,37
21.22393,48.85288,Os 8525 ,300,Kysak,Lipany,Košice,1611851137225,28,17,25,37
21.22393,48.85288,Os 8525 ,360,Kysak,Lipany,Košice,1611851167230,28,17,26,7
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,1611851212268,28,17,26,52
21.22393,48.85288,Os 8525 ,420,Kysak,Lipany,Košice,1611851227236,28,17,27,7
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852082292,28,17,41,22
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852097361,28,17,41,37
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852112341,28,17,41,52
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852142310,28,17,42,22
21.22393,48.85288,Os 7827 ,0,Kysak,Poprad-Tatry,Košice,1611852202312,28,17,43,22
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852217300,28,17,43,37
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852412324,28,17,46,52
21.22393,48.85288,Os 7827 ,0,Kysak,Poprad-Tatry,Košice,1611852502320,28,17,48,22
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852532321,28,17,48,52
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852547321,28,17,49,7
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852607316,28,17,50,7
20.52637,49.25529,Os 8328 ,300,Podolínec,Stará Ľubovňa,Poprad-Tatry,1611852622264,28,17,50,22
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,1611852637291,28,17,50,37
20.63426,48.91024,Os 7829 ,60,Markušovce,Poprad-Tatry,Košice,1611852637291,28,17,50,37
20.63426,48.91024,Os 7829 ,60,Markušovce,Poprad-Tatry,Košice,1611852667323,28,17,51,7
21.82483,48.86766,REX 1914 ,0,Strážske,Humenné,Košice,1611852773287,28,17,52,53
21.249126,48.983379,Os 8527 ,360,Prešov,Lipany,Košice,1611853297343,28,18,1,37
21.249126,48.983379,Os 8527 ,360,Prešov,Lipany,Košice,1611853313292,28,18,1,53
21.87001,48.65181,Os 9326 ,0,Hatalov,Veľké Kapušany,Bánovce nad Ondavou,1611853313292,28,18,1,53
21.0886,49.10324,Os 8524 ,300,Sabinov,Košice,Lipany,1611853357400,28,18,2,37
21.89858,48.75074,REX 1914 ,0,Michalovce,Humenné,Košice,1611853447346,28,18,4,7
21.01324,48.89469,Os 7826 ,0,Margecany,Košice,Poprad-Tatry,1611853807365,28,18,10,7
21.01324,48.89469,Os 7826 ,0,Margecany,Košice,Poprad-Tatry,1611853837342,28,18,10,37
21.75188,48.85705,Os 9127 ,0,Nižný Hrabovec,Prešov,Humenné,1611853898383,28,18,11,38
21.77576,48.65229,REX 1909 ,120,Hrinište,Košice,Humenné,1611853957363,28,18,12,37
21.75188,48.85705,Os 9127 ,0,Nižný Hrabovec,Prešov,Humenné,1611853957363,28,18,12,37
21.75188,48.85705,Os 9127 ,0,Nižný Hrabovec,Prešov,Humenné,1611853972333,28,18,12,52
21.75188,48.85705,Os 9128 ,0,Nižný Hrabovec,Humenné,Prešov,1611853987370,28,18,13,7
22.05519,48.95489,Os 9428 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611854107384,28,18,15,7
22.05519,48.95489,Os 9429 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611854107384,28,18,15,7
21.83458,48.67913,REX 1914 ,0,Bánovce nad Ondavou,Humenné,Košice,1611854137369,28,18,15,37
22.05519,48.95489,Os 9428 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611854137369,28,18,15,37
21.241086,48.873332,Os 8527 ,240,Ličartovce,Lipany,Košice,1611854197401,28,18,16,37
21.75188,48.85705,Os 9127 ,0,Nižný Hrabovec,Prešov,Humenné,1611854197401,28,18,16,37
21.241086,48.873332,Os 8527 ,240,Ličartovce,Lipany,Košice,1611854212304,28,18,16,52
21.77576,48.65229,REX 1909 ,120,Hrinište,Košice,Humenné,1611854227419,28,18,17,7
21.83458,48.67913,REX 1909 ,180,Bánovce nad Ondavou,Košice,Humenné,1611854287337,28,18,18,7
21.241086,48.873332,Os 8527 ,240,Ličartovce,Lipany,Košice,1611854377412,28,18,19,37
21.83458,48.67913,REX 1914 ,0,Bánovce nad Ondavou,Humenné,Košice,1611854377412,28,18,19,37
21.245198,48.911472,Os 8526 ,360,Drienovská Nová Ves,Košice,Lipany,1611854797406,28,18,26,37
21.00288,48.60123,R 813 GEMERAN,420,Moldava nad Bodvou,Bratislava hlavná stanica,Košice,1611855127418,28,18,32,7
21.90506,49.26186,Os 8928 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611855397431,28,18,36,37
21.249126,48.983379,Os 8529 ,0,Prešov,Lipany,Košice,1611856837402,28,19,0,37
21.22393,48.85288,Os 8528 ,60,Kysak,Košice,Lipany,1611857287395,28,19,8,7
21.26712,49.01659,Os 9131 ,0,Šarišské Lúky,Prešov,Humenné,1611857317393,28,19,8,37
20.88565,48.82017,Os 7428 ,0,Prakovce,Margecany,Nálepkovo,1611857347403,28,19,9,7
21.32044,49.04386,Os 9128 ,0,Kapušany pri Prešove,Humenné,Prešov,1611857527404,28,19,12,7
21.31413,49.14945,Os 9229 ,0,Raslavice,Prešov,Bardejov,1611857557409,28,19,12,37
21.31413,49.14945,Os 9229 ,0,Raslavice,Prešov,Bardejov,1611857572449,28,19,12,52
21.31413,49.14945,Os 9229 ,0,Raslavice,Prešov,Bardejov,1611857587468,28,19,13,7
21.32044,49.04386,Os 9131 ,0,Kapušany pri Prešove,Prešov,Humenné,1611857707466,28,19,15,7
21.32044,49.04386,Os 9131 ,0,Kapušany pri Prešove,Prešov,Humenné,1611857722463,28,19,15,22
22.05519,48.95489,Os 9431 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611857722463,28,19,15,22
21.241086,48.873332,Os 8529 ,0,Ličartovce,Lipany,Košice,1611857797410,28,19,16,37
21.241086,48.873332,Os 8528 ,60,Ličartovce,Košice,Lipany,1611857797410,28,19,16,37
21.95465,49.05145,Os 8931 ,0,Koškovce,Humenné,Medzilaborce mesto,1611857797410,28,19,16,37
21.32044,49.04386,Os 9131 ,0,Kapušany pri Prešove,Prešov,Humenné,1611857797410,28,19,16,37
20.81501,48.81167,Os 7428 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611858217418,28,19,23,37
20.56151,48.95041,R 609 TATRAN,300,Spišská Nová Ves,Bratislava hlavná stanica,Košice,1611858368432,28,19,26,8
20.56151,48.95041,R 609 TATRAN,300,Spišská Nová Ves,Bratislava hlavná stanica,Košice,1611858382421,28,19,26,22
21.95465,49.05145,Os 8931 ,0,Koškovce,Humenné,Medzilaborce mesto,1611858427426,28,19,27,7
20.81501,48.81167,Os 7428 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611858442419,28,19,27,22
20.81501,48.81167,Os 7428 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611858547437,28,19,29,7
21.249126,48.983379,Os 8528 ,-60,Prešov,Košice,Lipany,1611858757444,28,19,32,37
21.249126,48.983379,Os 8528 ,-60,Prešov,Košice,Lipany,1611858772444,28,19,32,52
21.22393,48.85288,Os 7830 ,120,Kysak,Košice,Svit,1611859777476,28,19,49,37
20.94725,48.85834,Os 7431 ,0,Gelnica,Nálepkovo,Margecany,1611859807482,28,19,50,7
21.01324,48.89469,Os 7833 ,300,Margecany,Poprad-Tatry,Košice,1611861937528,28,20,25,37
21.89858,48.75074,REX 1911 ,0,Michalovce,Košice,Humenné,1611861952847,28,20,25,52
21.01324,48.89469,Os 7833 ,300,Margecany,Poprad-Tatry,Košice,1611861952847,28,20,25,52
21.01324,48.89469,Os 7833 ,420,Margecany,Poprad-Tatry,Košice,1611862057525,28,20,27,37
21.90506,49.26186,Os 8932 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611862477548,28,20,34,37
21.249126,48.983379,Os 8530 ,360,Prešov,Košice,Lipany,1611862507555,28,20,35,7
21.90506,49.26186,Os 8932 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611862522541,28,20,35,22
21.249126,48.983379,Os 8530 ,360,Prešov,Košice,Lipany,1611862567542,28,20,36,7
21.90506,49.26186,Os 8932 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611862567542,28,20,36,7
21.90506,49.26186,Os 8932 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611862657555,28,20,37,37
21.6674,48.40282,Os 8831 ,300,Slovenské Nové Mesto,Košice,Čierna nad Tisou,1611862882542,28,20,41,22
21.90506,49.26186,Os 8932 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611862897545,28,20,41,37
21.90506,49.26186,Os 8932 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611862972550,28,20,42,52
21.22393,48.85288,Os 7833 ,480,Kysak,Poprad-Tatry,Košice,1611863542563,28,20,52,22
20.81501,48.81167,Os 7455 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611863797571,28,20,56,37
21.0886,49.10324,Os 8533 ,0,Sabinov,Lipany,Košice,1611863827567,28,20,57,7
20.81501,48.81167,Os 7455 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611863947572,28,20,59,7
20.81501,48.81167,Os 7455 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611863977575,28,20,59,37
21.0886,49.10324,Os 8533 ,0,Sabinov,Lipany,Košice,1611864007575,28,21,0,7
21.24601,48.7958,Os 7833 ,600,Kostoľany nad Hornádom,Poprad-Tatry,Košice,1611864037579,28,21,0,37
20.81501,48.81167,Os 7455 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611864052580,28,21,0,52
21.24601,48.7958,Os 7833 ,600,Kostoľany nad Hornádom,Poprad-Tatry,Košice,1611864052580,28,21,0,52
21.6262,48.52172,Os 8834 ,180,Michaľany,Čierna nad Tisou,Košice,1611864052580,28,21,0,52
